cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,mean_ql_max,mean_ql_mean,mean_ql_median,mean_ql_min,mean_ql_std,ql_switches_max,ql_switches_mean,ql_switches_median,ql_switches_min,ql_switches_std,segment_count,stalling_count_max,stalling_count_mean,stalling_count_median,stalling_count_min,stalling_count_std,stalling_time_max,stalling_time_mean,stalling_time_median,stalling_time_min,stalling_time_std,video_duration,watch_count
dashclient,2750,100,20180614_123803_8141,2750,vagrant,300,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.847493410110474,4.847097237904866,4.846909284591675,4.846889019012451,0.0002802581973787872,64.14000010490417,3
dashclient,1250,40,20180613_210437_849c,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.254646062850952,7.1797700723012285,7.154252767562866,7.130411386489868,0.05383253869466352,66.15000009536743,3
dashclient,3000,120,20180614_150228_6e4c,3000,vagrant,300,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.729035377502441,4.727355718612671,4.727839469909668,4.724708557128906,0.0016843461751487666,64.14999985694885,4
dashclient,2000,210,20180614_030017_0571,2000,vagrant,300,1.5,1.5,1.5,1.5,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.302325963973999,6.30012051264445,6.301011562347412,6.2970240116119385,0.002254351627741581,65.14000010490417,3
dashclient,2500,120,20180614_083525_dcdf,2500,vagrant,300,2.4,2.4,2.4,2.4,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.333118438720703,5.330191294352214,5.329368829727173,5.328086614608765,0.002134970650532672,64.14000010490417,3
dashclient,3250,30,20180614_161955_eb0e,3250,vagrant,300,3.8,3.7999999999999994,3.8,3.8,4.440892098500626e-16,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.872741460800171,4.869755744934082,4.871756553649902,4.864769220352173,0.0035488571942857814,64.14999985694885,3
dashclient,4250,30,20180615_005520_aa7f,4250,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.371106863021851,4.367844760417938,4.370123028755188,4.360026121139526,0.004540032642994803,64.14000010490417,4
dashclient,4000,60,20180614_230155_e491,4000,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.287775278091431,4.287694692611694,4.2876832485198975,4.287625551223755,6.165905801957353e-05,63.140000104904175,3
dashclient,2250,230,20180614_052437_72c4,2250,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.072436332702637,6.071201880772908,6.071224927902222,6.069944381713867,0.0010174652525547802,65.1399998664856,3
dashclient,2750,190,20180614_132936_8ee0,2750,vagrant,300,2.4375,2.4375,2.4375,2.4375,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.713338851928711,5.711725294589996,5.712554931640625,5.708452463150024,0.0019548460561613513,64.1399998664856,4
dashclient,500,30,20180615_093054_d31b,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,12.9993736743927,12.996273835500082,12.995604038238525,12.993843793869019,0.0023067099124422954,72.17000007629395,3
dashclient,3000,140,20180614_151246_ba16,3000,vagrant,300,3.0,2.966666666666667,2.966666666666667,2.933333333333333,0.03333333333333344,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.911794424057007,4.910431504249573,4.910960674285889,4.908010244369507,0.0014727117898723791,64.1399998664856,4
dashclient,4250,150,20180615_020217_08d9,4250,vagrant,300,4.125,3.7916666666666665,4.125,3.125,0.4714045207910317,5,3.6666666666666665,3.0,3,0.9428090415820634,16,1,1.0,1.0,1,0.0,5.34298849105835,4.807727177937825,4.5414512157440186,4.538741827011108,0.3784885204683292,63.139999866485596,3
dashclient,4750,220,20180615_045733_7aef,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.622470140457153,4.620889345804851,4.620324611663818,4.619873285293579,0.001132874712896591,63.140000104904175,3
dashclient,750,240,20180615_113443_2ae8,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,10.462597608566284,10.456759850184122,10.45980453491211,10.447877407073975,0.006383502790431733,69.15000009536743,3
dashclient,3000,20,20180614_135014_0137,3000,vagrant,300,3.466666666666667,3.366666666666667,3.3333333333333335,3.3333333333333335,0.05773502691896256,2,1.75,2.0,1,0.4330127018922193,15,1,1.0,1.0,1,0.0,5.140318870544434,4.614362597465515,4.439396500587463,4.4383385181427,0.30366156554852775,64.14999985694885,4
dashclient,250,90,20180614_102349_e2ca,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.112168788909912,26.112168788909912,26.112168788909912,26.112168788909912,0.0,128.28999996185303,1
dashclient,3500,40,20180614_183355_3271,3500,vagrant,300,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.617079019546509,4.613651514053345,4.612992525100708,4.610882997512817,0.0025720772526332714,64.15000009536743,3
dashclient,2500,40,20180614_074905_c97d,2500,vagrant,300,2.6,2.6,2.6,2.6,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,5.423388481140137,5.417771657307942,5.416079998016357,5.413846492767334,0.0040750189280362665,65.14000010490417,3
dashclient,2750,180,20180614_132426_3d19,2750,vagrant,300,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.570831775665283,5.569634040196736,5.569603443145752,5.568466901779175,0.0009656981098135104,64.14999985694885,3
dashclient,4500,20,20180615_024333_4fbd,4500,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.027987003326416,4.024164994557698,4.024479389190674,4.020028591156006,0.003256604986532842,63.140000104904175,3
dashclient,2000,20,20180614_030526_409e,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.555652856826782,5.551103512446086,5.555200099945068,5.542457580566406,0.006116390588657483,65.1399998664856,3
dashclient,4500,150,20180615_041108_b8ca,4500,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.437741041183472,4.436652779579163,4.4368754625320435,4.435119152069092,0.0009551376277268975,63.139999866485596,4
dashclient,250,170,20180614_111023_9a95,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.633365392684937,26.633365392684937,26.633365392684937,26.633365392684937,0.0,129.2900002002716,1
dashclient,4750,80,20180615_053846_f81e,4750,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,3.9656357765197754,3.964850584665934,3.9653499126434326,3.9635660648345947,0.0009157594068232142,63.15000009536743,3
dashclient,500,80,20180615_095640_542c,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.400347471237183,13.399090051651001,13.399396657943726,13.397526025772095,0.0011720762751544806,72.16999983787537,3
dashclient,1250,0,20180613_202322_f9a2,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,6.892997741699219,6.8812142213185625,6.889640808105469,6.861004114151001,0.01435626633405457,66.14999985694885,3
dashclient,2750,0,20180614_112553_9d44,2750,vagrant,300,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.747829914093018,4.689104795455933,4.659864902496338,4.659619569778442,0.04152505040125695,64.1399998664856,3
dashclient,1500,190,20180614_003556_0f51,1500,vagrant,300,0.875,0.7916666666666666,0.875,0.625,0.11785113019775792,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.435986518859863,7.329244057337443,7.433617115020752,7.118128538131714,0.14928434915906097,66.14000010490417,3
dashclient,4750,240,20180615_050752_dec9,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.901312828063965,4.8667677243550616,4.898844480514526,4.800145864486694,0.047119545443099674,63.140000104904175,3
dashclient,4500,50,20180615_031429_c535,4500,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.239885330200195,4.237815697987874,4.2375030517578125,4.236058712005615,0.0015777753221232608,63.139999866485596,3
dashclient,3500,150,20180614_193542_b3f9,3500,vagrant,300,3.6875,3.621875,3.6,3.6,0.03788861141556915,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.546435594558716,4.544694662094116,4.544611215591431,4.543120622634888,0.0013542441832243126,63.140000104904175,4
dashclient,4000,120,20180614_233758_9c45,4000,vagrant,300,4.125,4.125,4.125,4.125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.425703763961792,4.424964269002278,4.425527811050415,4.423661231994629,0.0009241821390592143,63.140000104904175,3
dashclient,3000,100,20180614_144700_52d9,3000,vagrant,300,3.2,3.2000000000000006,3.2,3.2,4.440892098500626e-16,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.156106233596802,5.15508492787679,5.155767917633057,5.153380632400513,0.001213007756412847,64.15000009536743,3
dashclient,2250,220,20180614_051927_1013,2250,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.931974172592163,5.931435823440552,5.931902885437012,5.9304304122924805,0.0007115284707922396,64.14000010490417,3
dashclient,1500,160,20180614_002026_d11b,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.1157495975494385,7.114014506340027,7.1142897605896,7.11172890663147,0.0017038280912998862,66.14000010490417,4
dashclient,1000,20,20180613_182958_2141,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.5843892097473145,6.574174642562866,6.5818562507629395,6.5485968589782715,0.014856018518577306,66.12999987602234,4
dashclient,4250,80,20180615_012104_d5cb,4250,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.260899782180786,4.260150035222371,4.260878324508667,4.258671998977661,0.0010451661633224189,63.139999866485596,3
dashclient,4000,0,20180614_221022_5556,4000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.354799032211304,4.351508458455403,4.35404896736145,4.345677375793457,0.004134553025224311,64.14000010490417,3
dashclient,3000,70,20180614_143133_c5e2,3000,vagrant,300,3.2666666666666666,3.2222222222222228,3.2666666666666666,3.1333333333333333,0.06285393610547088,3,2.3333333333333335,2.0,2,0.4714045207910317,15,1,1.0,1.0,1,0.0,4.934810161590576,4.764996846516927,4.932971239089966,4.427209138870239,0.23885315849826225,64.14999985694885,3
dashclient,750,60,20180615_115520_442b,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.942012786865234,8.936644395192465,8.940643310546875,8.927277088165283,0.006647239880970273,68.14000010490417,3
dashclient,5000,210,20180615_065605_b677,5000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.4790661334991455,4.47706921895345,4.477401256561279,4.474740266799927,0.0017815662406268484,63.139999866485596,3
dashclient,2500,180,20180614_090621_ef87,2500,vagrant,300,2.125,2.125,2.125,2.125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.168478488922119,5.16634480158488,5.165491819381714,5.165064096450806,0.0015188159788090598,64.14000010490417,3
dashclient,2250,180,20180614_065723_eb0a,2250,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.471951723098755,5.4702432950337725,5.47073769569397,5.468040466308594,0.0016345858658485476,64.1399998664856,3
dashclient,1750,230,20180614_010653_96cd,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.0871076583862305,7.082122087478638,7.082373142242432,7.076885461807251,0.0041769683659836935,66.1399998664856,3
dashclient,5000,190,20180615_084935_4aa2,5000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.403438091278076,4.265816529591878,4.197116851806641,4.196894645690918,0.09731318178815054,63.13000011444092,3
dashclient,3250,130,20180614_171633_ee92,3250,vagrant,300,3.533333333333333,3.533333333333333,3.533333333333333,3.533333333333333,0.0,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,4.569490909576416,4.565208911895752,4.564529895782471,4.561605930328369,0.003254639928584435,63.140000104904175,3
dashclient,1750,200,20180614_004614_c7a7,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.956424236297607,6.811217367649078,6.7644282579422,6.759588718414307,0.08386344652024123,65.14000010490417,4
dashclient,2000,120,20180614_041734_f69a,2000,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.3387534618377686,5.335959315299988,5.335704803466797,5.333674192428589,0.001813739097222727,64.15000009536743,4
dashclient,2750,150,20180614_130858_0261,2750,vagrant,300,2.8,2.7999999999999994,2.8,2.8,4.440892098500626e-16,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.348855972290039,5.34702746073405,5.347149133682251,5.345077276229858,0.0015450435179522187,64.14000010490417,3
dashclient,5000,220,20180615_070623_b896,5000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.61938214302063,4.617951313654582,4.618285894393921,4.616185903549194,0.0013261334505604923,63.12999987602234,3
dashclient,3250,220,20180614_160425_59b8,3250,vagrant,300,3.0625,2.9583333333333335,3.0625,2.75,0.14731391274719738,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,5.826321125030518,5.223893006642659,4.922835350036621,4.92252254486084,0.42598102683102435,63.139999866485596,3
dashclient,3250,180,20180614_174220_b3f1,3250,vagrant,300,3.4,3.4,3.4,3.4,0.0,4,4.0,4.0,4,0.0,15,1,1.0,1.0,1,0.0,5.0622570514678955,5.060862382253011,5.060525894165039,5.059804201126099,0.0010292511435743153,64.1399998664856,3
dashclient,3000,220,20180614_135523_6dc7,3000,vagrant,300,2.75,2.5625,2.75,2.1875,0.2651650429449553,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,6.930174350738525,5.793000936508179,5.3206329345703125,5.128195524215698,0.8079317503148499,64.15000009536743,3
dashclient,4750,90,20180615_054355_af9b,4750,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.1067891120910645,4.038057009379069,4.003880977630615,4.003500938415527,0.04860118355801958,63.14999985694885,3
dashclient,2750,210,20180614_113611_7ec1,2750,vagrant,300,2.375,2.375,2.375,2.375,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.2840166091918945,5.211026132106781,5.187440276145935,5.185207366943359,0.04217130285809221,64.1399998664856,4
dashclient,250,200,20180614_092151_530c,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.954946041107178,26.954946041107178,26.954946041107178,26.954946041107178,0.0,130.30000019073486,1
dashclient,3000,130,20180614_150737_4e00,3000,vagrant,300,3.0,3.0,3.0,3.0,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.7691686153411865,4.76870334148407,4.768950819969177,4.767743110656738,0.0005633233306445773,64.1399998664856,4
dashclient,2250,140,20180614_063645_b1fd,2250,vagrant,300,2.125,2.1104166666666666,2.125,2.066666666666667,0.02525907427704604,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.01916241645813,6.016999542713165,6.017303705215454,6.014228343963623,0.00182450416526416,65.14000010490417,4
dashclient,1000,90,20180613_192129_a996,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.140918016433716,7.136866728464763,7.139297723770142,7.13038444519043,0.0046311506428696565,66.12999987602234,3
dashclient,3500,10,20180614_191506_e5c0,3500,vagrant,300,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.39684796333313,4.393331845601399,4.391939640045166,4.391207933425903,0.00250415142935467,64.15999984741211,3
dashclient,2000,10,20180614_041225_d7aa,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.414921045303345,5.410198052724202,5.412424087524414,5.403249025344849,0.005018328784014162,65.14999985694885,3
dashclient,4250,100,20180615_013122_1cbd,4250,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.04129695892334,4.039917469024658,4.040682315826416,4.037773132324219,0.001536897621354504,63.139999866485596,3
dashclient,2250,130,20180614_063136_2ee0,2250,vagrant,300,2.125,2.1055555555555556,2.125,2.066666666666667,0.027498597046143415,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.8767571449279785,5.874651749928792,5.873902797698975,5.873295307159424,0.0015092552834338779,65.1399998664856,3
dashclient,3000,200,20180614_133954_92e2,3000,vagrant,300,2.875,2.875,2.875,2.875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.553981065750122,5.551443894704183,5.552647113800049,5.547703504562378,0.002700338961557746,64.1399998664856,3
dashclient,2500,60,20180614_075923_9dee,2500,vagrant,300,2.466666666666667,2.466666666666667,2.466666666666667,2.466666666666667,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.790437459945679,4.789159933725993,4.789688348770142,4.787353992462158,0.001313103137519194,64.14000010490417,3
dashclient,2750,120,20180614_125330_ad5b,2750,vagrant,300,2.8,2.7562499999999996,2.8,2.625,0.0757772228311383,4,3.25,3.0,3,0.4330127018922193,15,1,1.0,1.0,1,0.0,5.229817628860474,5.080698132514954,5.031572580337524,5.029829740524292,0.08609720412802443,64.15000009536743,4
dashclient,3500,170,20180614_194601_c45e,3500,vagrant,300,3.625,3.625,3.625,3.625,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.826426029205322,4.824476321538289,4.824065923690796,4.82293701171875,0.0014536461170271645,64.14000010490417,3
dashclient,4500,190,20180615_043147_3710,4500,vagrant,300,4.0,3.6875,4.0,3.0625,0.4419417382415922,5,4.333333333333333,4.0,4,0.4714045207910317,16,1,1.0,1.0,1,0.0,6.40726637840271,5.0657087961832685,4.3962132930755615,4.393646717071533,0.9486250424117184,63.140000104904175,3
dashclient,1500,30,20180613_230820_70fc,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.00621771812439,6.000766932964325,6.004949688911438,5.986950635910034,0.007993808781850603,65.14000010490417,4
dashclient,5000,70,20180615_074228_23e7,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.193997144699097,4.149706204732259,4.132206201553345,4.122915267944336,0.03154727546811039,63.13000011444092,3
dashclient,500,210,20180615_090503_ecf7,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.422523736953735,14.420797983805338,14.420412063598633,14.419458150863647,0.0012809255308546589,73.16000008583069,3
dashclient,750,150,20180615_124653_16e8,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.696514368057251,9.692256768544516,9.694815397262573,9.68544054031372,0.004869452461416963,68.1399998664856,3
dashclient,1750,100,20180614_015315_afa2,1750,vagrant,300,1.25,1.25,1.25,1.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.957836151123047,5.826204617818196,5.760418891906738,5.760358810424805,0.09307755304972137,65.14000010490417,3
dashclient,2500,130,20180614_084034_ca37,2500,vagrant,300,2.4,2.4,2.4,2.4,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.473174333572388,5.471469938755035,5.472061038017273,5.468583345413208,0.0017968840980542283,64.15000009536743,4
dashclient,2250,200,20180614_050359_383d,2250,vagrant,300,1.625,1.6041666666666667,1.625,1.5625,0.02946278254943948,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.450874090194702,5.984552621841431,5.751413822174072,5.751369953155518,0.32973907297183336,64.1399998664856,3
dashclient,1750,10,20180614_020334_32bf,1750,vagrant,300,1.4666666666666666,1.4666666666666666,1.4666666666666666,1.4666666666666666,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.0126426219940186,5.00622804959615,5.011813402175903,4.99422812461853,0.008491978606429246,64.14999985694885,3
dashclient,3500,60,20180614_184412_e946,3500,vagrant,300,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.79247784614563,4.790197193622589,4.790620803833008,4.787069320678711,0.001984310778183743,64.15000009536743,4
dashclient,3500,50,20180614_183903_8e7b,3500,vagrant,300,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.754371404647827,4.751533925533295,4.751130700111389,4.749502897262573,0.0017768428282199204,64.15000009536743,4
dashclient,4500,160,20180615_041618_7975,4500,vagrant,300,4.0,3.7083333333333335,4.0,3.125,0.41247895569215276,5,4.333333333333333,4.0,4,0.4714045207910317,16,1,1.0,1.0,1,0.0,5.682924747467041,4.610964218775432,4.07619571685791,4.073772192001343,0.7579912047303183,63.139999866485596,3
dashclient,1500,170,20180614_002536_8686,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,7.152028560638428,7.150569915771484,7.150911331176758,7.148769855499268,0.0013520880531522894,66.1399998664856,3
dashclient,2500,30,20180614_074356_92ed,2500,vagrant,300,2.6,2.6,2.6,2.6,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,5.383386611938477,5.37910262743632,5.380456447601318,5.373464822769165,0.004162138621705115,65.14999985694885,3
dashclient,4000,150,20180614_235326_d5fc,4000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.244619846343994,4.243778228759766,4.243692874908447,4.2430219650268555,0.0006551183790564683,63.140000104904175,3
dashclient,4750,230,20180615_050243_325b,4750,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.7625181674957275,4.760699987411499,4.760411739349365,4.759170055389404,0.001381974162353739,63.139999866485596,3
dashclient,250,60,20180614_100818_bbcd,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,25.89125156402588,25.89125156402588,25.89125156402588,25.89125156402588,0.0,128.28999996185303,1
dashclient,2750,240,20180614_115650_0ff6,2750,vagrant,300,2.3125,2.3125,2.3125,2.3125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.607783794403076,5.606336355209351,5.607109069824219,5.604116201400757,0.0015938685672891562,64.14000010490417,3
dashclient,3250,20,20180614_155916_2352,3250,vagrant,300,3.8,3.7999999999999994,3.8,3.8,4.440892098500626e-16,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.834256172180176,4.798164923985799,4.834049463272095,4.726189136505127,0.05089463737134026,64.14999985694885,3
dashclient,1500,70,20180613_232855_9b2d,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.251245737075806,6.247888724009196,6.250407457351685,6.242012977600098,0.004168850770655455,65.14000010490417,3
dashclient,750,180,20180615_130222_19ce,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,10.014789581298828,9.947243372599283,9.923557043075562,9.903383493423462,0.04846724501250458,69.14999985694885,3
dashclient,1750,220,20180614_010143_46b6,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.943517684936523,6.942161639531453,6.942170858383179,6.940796375274658,0.001110989141669296,65.1399998664856,3
dashclient,2500,160,20180614_085602_ae23,2500,vagrant,300,2.375,2.3472222222222228,2.3333333333333335,2.3333333333333335,0.019641855032959583,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.792479753494263,5.791063706080119,5.791691303253174,5.78902006149292,0.0014804899740195865,65.14999985694885,3
dashclient,1250,150,20180613_220625_8c51,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.465410947799683,6.46150787671407,6.462249994277954,6.456862688064575,0.003529045195109007,65.12999987602234,3
dashclient,4000,100,20180614_232231_06f0,4000,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.243055582046509,4.1694260239601135,4.145374655723572,4.143899202346802,0.04251432528840871,63.140000104904175,4
dashclient,500,180,20180615_105325_7ce7,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.201819896697998,14.200348615646362,14.200040817260742,14.199185132980347,0.001097436360070073,73.17000007629395,3
dashclient,250,220,20180614_093722_b632,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,27.13201928138733,27.13201928138733,27.13201928138733,27.13201928138733,0.0,130.28999996185303,1
dashclient,1500,40,20180613_231329_429e,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.045834064483643,6.034194469451904,6.0303144454956055,6.026434898376465,0.008381441834575478,65.14999985694885,3
